id_cidade|ds_cidade|id_estado
2159|DUQUE BACELAR|13
2172|Dom Pedro|13
2253|ESPERANTINOPOLIS|13
2273|ESTREITO|13
2311|Estreito|13
2352|FEIRA NOVA DO MARANHAO|13
2366|FERNANDO FALCAO|13
2420|FORMOSA DA SERRA NEGRA|13
2433|FORTALEZA DOS NOGUEIRAS|13
2436|FORTUNA|13
2559|GODOFREDO VIANA|13
2583|GONCALVES DIAS|13
2590|GOVERNADOR ARCHER|13
2593|GOVERNADOR EDISON LOBAO|13
2594|GOVERNADOR EDSON LOBAO|13
2595|GOVERNADOR EUGENIO BARROS|13
2601|GOVERNADOR LUIZ ROCHA|13
2603|GOVERNADOR NEWTON BELLO|13
2604|GOVERNADOR NUNES FREIRE|13
2608|GRACA ARANHA|13
2612|GRAJAU|13
2714|GUIMARAES|13
2789|HUMBERTO DE CAMPOS|13
2868|ICATU|13
2886|IGARAPE DO MEIO|13
2887|IGARAPE GRANDE|13
2934|IMPERATRIZ|13
3086|ITAIPAVA DO GRAJAU|13
3139|ITAPECURU MIRIM|13
3205|ITINGA DO MARANHAO|13
3260|Imperatriz|13
3425|JATOBA|13
3434|JENIPAPO DOS VIEIRAS|13
3465|JOAO LISBOA|13
3490|JOSELANDIA|13
3511|JUNCO DO MARANHAO|13
3592|LAGO DA PEDRA|13
3593|LAGO DO JUNCO|13
3594|LAGO DOS RODRIGUES|13
3597|LAGO VERDE|13
3617|LAGOA DO MATO|13
3630|LAGOA GRANDE DO MARANHAO|13
3651|LAJEADO NOVO|13
3709|LIMA CAMPOS|13
3737|LORETO|13
3753|LUIS DOMINGUES|13
3794|Lima Campos|13
3845|MAGALHAES DE ALMEIDA|13
3850|MAIOBA (PACO DO LUMIAR)|13
3912|MARACACUME|13
3922|MARAJA DO SENA|13
3924|MARANHAOZINHO|13
4007|MATA ROMA|13
4020|MATINHA|13
4032|MATOES|13
4033|MATOES DO NORTE|13
4081|MILAGRES DO MARANHAO|13
4101|MIRADOR|13
4109|MIRANDA DO NORTE|13
4126|MIRINZAL|13
4150|MONCAO|13
4210|MONTES ALTOS|13
4246|MORROS|13
4408|NINA RODRIGUES|13
4464|NOVA COLINAS|13
4488|NOVA IORQUE|13
4511|NOVA OLINDA DO MARANHAO|13
4613|Nova Olinda do Maranhão|13
4634|OLHO DAGUA DAS CUNHAS|13
4646|OLINDA NOVA DO MARANHAO|13
4719|PACO DO LUMIAR|13
4765|PALMEIRANDIA|13
4811|PARAIBANO|13
4868|PARNARAMA|13
4884|PASSAGEM FRANCA|13
4896|PASTOS BONS|13
4923|PAULINO NEVES|13
4936|PAULO RAMOS|13
4969|PEDREIRAS|13
4978|PEDRO DO ROSARIO|13
4995|PENALVA|13
5014|PERI MIRIM|13
5017|PERITORO|13
5065|PINDARE MIRIM|13
5083|PINHEIRO|13
5094|PIO XII|13
5119|PIRAPEMAS|13
5166|POCAO DE PEDRAS|13
5260|PORTO FRANCO|13
5270|PORTO RICO DO MARANHAO|13
5323|PRESIDENTE JUSCELINO|13
5328|PRESIDENTE MEDICI|13
5333|PRESIDENTE SARNEY|13
5335|PRESIDENTE VARGAS|13
5531|RAPOSA|13
5571|RIACHAO|13
5591|RIBAMAR FIQUENE|13
5729|ROSARIO|13
5907|SANTA FILOMENA DO MARANHAO|13
5930|SANTA LUZIA DO PARUA|13
5960|SANTA QUITERIA DO MARANHAO|13
5961|SANTA RITA|13
6033|SANTANA DO MARANHAO|13
6066|SANTO AMARO DO MARANHAO|13
6123|SANTO ANTONIO DOS LOPES|13
6141|SAO BENEDITO DO RIO PRETO|13
6144|SAO BENTO|13
6153|SAO BERNARDO|13
6179|SAO DOMINGOS DO AZEITAO|13
6182|SAO DOMINGOS DO MARANHAO|13
6189|SAO FELIX DE BALSAS|13
6208|SAO FRANCISCO DO BREJAO|13
6212|SAO FRANCISCO DO MARANHAO|13
6249|SAO JOAO BATISTA|13
6279|SAO JOAO DO CARU|13
6289|SAO JOAO DO PARAISO|13
6297|SAO JOAO DO SOTER|13
6302|SAO JOAO DOS PATOS|13
6345|SAO JOSE DE RIBAMAR|13
6395|SAO JOSE DOS BASILIOS|13
6412|SAO LUIS|13
6417|SAO LUIS GONZAGA DO MARANHAO|13
6434|SAO MATEUS DO MARANHAO|13
6467|SAO PEDRO DA AGUA BRANCA|13
6486|SAO PEDRO DOS CRENTES|13
6490|SAO RAIMUNDO DAS MANGABEIRAS|13
6491|SAO RAIMUNDO DO DOCA BEZERRA|13
6493|SAO ROBERTO|13
6544|SAO VICENTE FERRER|13
6565|SATUBINHA|13
6586|SENADOR ALEXANDRE COSTA|13
6596|SENADOR LA ROCQUE|13
6597|SENADOR LA ROQUE|13
6657|SERRANO DO MARANHAO|13
6712|SITIO NOVO|13
6747|SUCUPIRA DO NORTE|13
6748|SUCUPIRA DO RIACHAO|13
6778|Santa Luzia|13
6808|Sao luis|13
6849|SÃ£o LuÃ­s|13
6893|São Luis|13
6894|São Luís|13
6895|São Mateus do Maranhão|13
6994|TASSO FRAGOSO|13
7055|TIMBIRAS|13
7061|TIMON|13
7138|TRIZIDELA DO VALE|13
7147|TUFILANDIA|13
7156|TUNTUM|13
7168|TURIACU|13
7169|TURILANDIA|13
7178|TUTOIA|13
7277|URBANO SANTOS|13
7338|VARGEM GRANDE|13
7430|VILA NOVA DOS MARTIRIOS|13
7473|VITORIA DO MEARIM|13
7476|VITORINO FREIRE|13
7546|ZE DOCA|13
7624|pedreiras|13
2|(LEOPOLDINA)|14
4|ABADIA DOS DOURADOS|14
6|ABAETE|14
7|ABAETE DOS MENDES (RIO PARANAI|14
10|ABAIBA (LEOPOLDINA)|14
19|ABRE CAMPO|14
21|ACAIACA|14
36|ACUCENA|14
38|ACURUI (ITABIRITO)|14
40|ADAO COLARES (BOTUMIRIM)|14
57|AGUA BOA|14
61|AGUA COMPRIDA|14
73|AGUANIL|14
82|AGUAS FERREAS (SAO PEDRO DOS F|14
83|AGUAS FORMOSAS|14
87|AGUAS VERMELHAS|14
96|AIMORES|14
100|AIURUOCA|14
102|ALAGOA|14
109|ALBERTINA|14
110|ALBERTO ISAACSON (MARTINHO CAM|14
111|ALBERTOS (FORMIGA)|14
124|ALEGRIA (SIMONESIA)|14
125|ALEM PARAIBA|14
129|ALEXANDRITA (ITURAMA)|14
131|ALFENAS|14
134|ALFREDO VASCONCELOS|14
144|ALMEIDA (JABOTICATUBAS)|14
146|ALMENARA|14
152|ALPERCATA|14
154|ALPINOPOLIS|14
163|ALTEROSA|14
174|ALTO CAPARAO|14
180|ALTO JEQUITIBA|14
182|ALTO MARANHAO|14
183|ALTO MARANHAO (CONGONHAS)|14
192|ALTO RIO DOCE|14
201|ALVACAO (CORACAO DE JESUS)|14
202|ALVARENGA|14
207|ALVINOPOLIS|14
209|ALVORADA (CARANGOLA)|14
210|ALVORADA DE MINAS|14
220|AMANHECE (ARAGUARI)|14
230|AMARANTINA|14
231|AMARANTINA (OURO PRETO)|14
244|AMPARO DA SERRA|14
266|ANDRADAS|14
269|ANDRELANDIA|14
271|ANGELANDIA|14
282|ANGUSTURA|14
283|ANGUSTURA (ALEM PARAIBA)|14
302|ANTONIO CARLOS|14
303|ANTONIO DIAS|14
308|ANTONIO PEREIRA (OURO PRETO)|14
310|ANTONIO PRADO DE MINAS|14
311|ANTUNES (IGARATINGA)|14
316|APARECIDA DE MINAS (FRUTAL)|14
346|ARACAI|14
358|ARACITABA|14
363|ARACUAI|14
376|ARAGUARI|14
387|ARANHA (BRUMADINHO)|14
388|ARANTINA|14
394|ARAPONGA|14
396|ARAPORA|14
398|ARAPUA|14
419|ARAUJOS|14
420|ARAXA|14
422|ARCEBURGO|14
424|ARCOS|14
426|AREADO|14
442|ARGIRITA|14
445|ARICANDUVA|14
446|ARINOS|14
490|ASTOLFO DUTRA|14
495|ATALEIA|14
500|AUGUSTO DE LIMA|14
512|AVAI DO JACINTO|14
520|AZURITA|14
521|AZURITA (MATEUS LEME)|14
535|Alto Caparaó|14
548|Andradas|14
563|Araguari|14
573|Araçuaí|14
574|Araújos|14
575|Arcos|14
591|BACAO (ITABIRITO)|14
598|BAEPENDI|14
602|BAGUARI (GOVERNADOR VALADARES)|14
612|BALDIM|14
625|BAMBUI|14
630|BANDEIRA|14
633|BANDEIRA DO SUL|14
647|BARAO DE COCAIS|14
653|BARAO DE MONTE ALTO|14
656|BARBACENA|14
685|BARRA DO CUIETE (CONSELHEIRO P|14
706|BARRA LONGA|14
718|BARREIRO BRANCO|14
719|BARREIRO DA RAIZ (JANAUBA)|14
736|BARROSO|14
759|BELA VISTA DE MINAS|14
772|BELISARIO (MURIAE)|14
773|BELMIRO BRAGA|14
777|BELO HORIZONTE|14
780|BELO ORIENTE|14
781|BELO VALE|14
798|BERILO|14
799|BERIZAL|14
806|BERTOPOLIS|14
810|BETIM|14
812|BIAS FORTES|14
813|BICAS|14
814|BICUIBA (RAUL SOARES)|14
817|BIQUINHAS|14
822|BITURI (JECEABA)|14
827|BOA ESPERANCA (FORMIGA)|14
835|BOA UNIAO DE ITABIRINHA (ITABI|14
843|BOA VISTA DE MINAS (NOVA SERRA|14
844|BOA VISTA DE MINAS (NOVA SERRANA)|14
858|BOCAINA DE MINAS|14
860|BOCAIUVA|14
869|BOM DESPACHO|14
874|BOM JARDIM DE MINAS|14
876|BOM JESUS DA CACHOEIRA (MURIAE|14
878|BOM JESUS DA PENHA|14
882|BOM JESUS DO AMPARO|14
884|BOM JESUS DO DIVINO (DIVINO)|14
885|BOM JESUS DO GALHO|14
898|BOM REPOUSO|14
901|BOM SUCESSO|14
904|BOM SUCESSO DE PATOS (PATOS DE|14
907|BONFIM|14
913|BONFINOPOLIS DE MINAS|14
916|BONITO DE MINAS|14
928|BORDA DA MATA|14
934|BOTELHOS|14
936|BOTUMIRIM|14
953|BRAS PIRES|14
956|BRASILANDIA DE MINAS|14
961|BRASILIA DE MINAS|14
963|BRASOPOLIS|14
965|BRAUNAS|14
969|BRAZOPOLIS|14
976|BREJO BONITO (CRUZEIRO DA FORT|14
977|BREJO BONITO (CRUZEIRO DA FORTALEZA)|14
996|BRUMADINHO|14
1000|BUENO BRANDAO|14
1001|BUENOPOLIS|14
1004|BUGRE|14
1023|BURITIS|14
1025|BURITIZEIRO|14
1027|Baependi|14
1036|Bambuí|14
1038|Barbacena|14
1052|Belmiro Braga|14
1053|Belo Horizonte|14
1065|Boa Esperança|14
1068|Bocaiuva|14
1070|Bom Despacho|14
1078|Bonito de Minas|14
1090|Brumadinho|14
1101|CABECEIRA GRANDE|14
1108|CABO VERDE|14
1117|CACAREMA (CAPITAO ENEAS)|14
1124|CACHOEIRA DA PRATA|14
1126|CACHOEIRA DE MINAS|14
1127|CACHOEIRA DE PAJEU|14
1128|CACHOEIRA DE SANTA CRUZ (VICOS|14
1130|CACHOEIRA DO BRUMADO (MARIANA)|14
1131|CACHOEIRA DO CAMPO|14
1132|CACHOEIRA DO CAMPO (OURO PRETO|14
1133|CACHOEIRA DO CAMPO (OURO PRETO)|14
1134|CACHOEIRA DO MANTEIGA (BURITIZ|14
1157|CAETANOPOLIS|14
1159|CAETE|14
1160|CAETE (JUIZ DE FORA)|14
1170|CAIANA|14
1194|CAJURI|14
1197|CALDAS|14
1214|CAMACHO|14
1217|CAMANDUCAIA|14
1229|CAMBUI|14
1230|CAMBUQUIRA|14
1235|CAMPANARIO|14
1237|CAMPANHA|14
1248|CAMPINA VERDE|14
1258|CAMPO ALEGRE DE MINAS (RESPLEN|14
1260|CAMPO AZUL|14
1261|CAMPO BELO|14
1266|CAMPO DO MEIO|14
1269|CAMPO FLORIDO|14
1287|CAMPOS ALTOS|14
1295|CAMPOS GERAIS|14
1302|CANA VERDE|14
1303|CANAA|14
1305|CANABRAVA (JOAO PINHEIRO)|14
1348|CANTAGALO|14
1362|CAPARAO|14
1367|CAPELA NOVA|14
1368|CAPELINHA|14
1369|CAPETINGA|14
1371|CAPIM BRANCO|14
1373|CAPINOPOLIS|14
1378|CAPITAO ANDRADE|14
1380|CAPITAO ENEAS|14
1384|CAPITOLIO|14
1392|CAPUTIRA|14
1399|CARAI|14
1408|CARANAIBA|14
1409|CARANDAI|14
1410|CARANGOLA|14
1413|CARATINGA|14
1420|CARBONITA|14
1425|CAREACU|14
1441|CARLOS CHAGAS|14
1443|CARMESIA|14
1445|CARMO DA CACHOEIRA|14
1446|CARMO DA MATA|14
1447|CARMO DE MINAS|14
1448|CARMO DO CAJURU|14
1449|CARMO DO PARANAIBA|14
1450|CARMO DO RIO CLARO|14
1453|CARMOPOLIS DE MINAS|14
1459|CARNEIRINHO|14
1465|CARRANCAS|14
1472|CARVALHOPOLIS|14
1473|CARVALHOS|14
1476|CASA GRANDE|14
1479|CASCALHO RICO|14
1488|CASSIA|14
1500|CATAGUASES|14
1506|CATAS ALTAS|14
1507|CATAS ALTAS DA NORUEGA|14
1520|CATUJI|14
1522|CATUNI (FRANCISCO SA)|14
1526|CATUTI|14
1529|CAXAMBU|14
1539|CEDRO DO ABAETE|14
1547|CENTRAL DE MINAS|14
1548|CENTRAL DE SANTA HELENA (DIVIN|14
1550|CENTRALINA|14
1574|CHACARA|14
1575|CHALE|14
1578|CHAPADA DO NORTE|14
1580|CHAPADA GAUCHA|14
1591|CHAVESLANDIA|14
1592|CHAVESLANDIA (SANTA VITORIA)|14
1593|CHIADOR|14
1595|CHONIM (GOVERNADOR VALADARES)|14
1596|CHONIN DE BAIXO (GOVERNADOR VA|14
1603|CHUMBO (PATOS DE MINAS)|14
1612|CIPOTANEA|14
1615|CISNEIROS (PALMA)|14
1616|CLARAVAL|14
1617|CLARO DOS POCOES|14
1619|CLAUDIO|14
1620|CLAUDIO MANUEL (MARIANA)|14
1625|COCAIS|14
1626|COCAIS (BARAO DE COCAIS)|14
1637|COIMBRA|14
1661|COLUNA|14
1663|COMENDADOR GOMES|14
1666|COMERCINHO|14
1669|CONCEICAO DA APARECIDA|14
1671|CONCEICAO DA BARRA DE MINAS|14
1672|CONCEICAO DA BOA VISTA (RECREI|14
1674|CONCEICAO DA IBITIPOCA|14
1675|CONCEICAO DA IBITIPOCA (LIMA D|14
1676|CONCEICAO DAS ALAGOAS|14
1677|CONCEICAO DAS PEDRAS|14
1678|CONCEICAO DE IPANEMA|14
1681|CONCEICAO DE TRONQUEIRAS|14
1685|CONCEICAO DO CAPIM (AIMORES)|14
1690|CONCEICAO DO MATO DENTRO|14
1691|CONCEICAO DO PARA|14
1692|CONCEICAO DO RIO VERDE|14
1693|CONCEICAO DOS OUROS|14
1697|CONCORDIA DE MUCURI (LADAINHA)|14
1705|CONEGO MARINHO|14
1706|CONFINS|14
1709|CONGONHAL|14
1710|CONGONHAS|14
1712|CONGONHAS DO NORTE|14
1714|CONQUISTA|14
1717|CONSELHEIRO LAFAIETE|14
1719|CONSELHEIRO PENA|14
1723|CONTAGE|14
1727|COQUEIRAL|14
1732|CORACAO DE JESUS|14
1740|CORDISBURGO|14
1745|CORINTO|14
1747|COROACI|14
1750|COROMANDEL|14
1755|CORONEL FABRICIANO|14
1762|CORONEL MURTA|14
1763|CORONEL PACHECO|14
1767|CORONEL XAVIER CHAVES|14
1768|CORREGO DANTA|14
1769|CORREGO DO BOM JESUS|14
1771|CORREGO DO OURO (CAMPOS GERAIS|14
1773|CORREGO DOS BORGES (GOVERNADOR|14
1774|CORREGO DOS MELQUIADES (GOVERN|14
1775|CORREGO FUNDO|14
1776|CORREGO NOVO|14
1777|CORREIA DE ALMEIDA (BARBACENA)|14
1782|CORRENTINHO (GUANHAES)|14
1799|COSTAS (PARAISOPOLIS)|14
1800|COSTAS DA MANTIQUEIRA (BARBACE|14
1807|COUTO DE MAGALHAES DE MINAS|14
1817|CRISOLIA (OURO FINO)|14
1818|CRISOLITA|14
1821|CRISTAIS|14
1827|CRISTALIA|14
1829|CRISTIANO OTONI|14
1831|CRISTINA|14
1839|CRUCILANDIA|14
1848|CRUZEIRO DA FORTALEZA|14
1854|CRUZILIA|14
1855|CRUZINHA (MINAS NOVAS)|14
1873|CUPARAQUE|14
1885|CURRAL DE DENTRO|14
1898|CURVELO|14
1910|Caeté|14
1928|Campestre|14
1931|Campo Belo|14
1939|Campos Altos|14
1950|Canápolis|14
1953|Capelinha|14
1954|Capitão Enéas|14
1960|Carandai|14
1961|Carandaí|14
1962|Carangola|14
1964|Caratinga|14
1970|Carmo da Cachoeira|14
1971|Carmo do Cajuru|14
1972|Carmópolis de Minas|14
1974|Carvalhopolis|14
1978|Cataguases|14
1982|Catuti|14
1999|Cidade|14
2009|Congonhas|14
2010|Conselheiro Lafaiete|14
2011|Conselheiro Pena|14
2013|Contagem|14
2016|Coromandel|14
2017|Coronel Fabriciano|14
2038|DATAS|14
2041|DELFIM MOREIRA|14
2042|DELFINOPOLIS|14
2044|DELTA|14
2052|DESCOBERTO|14
2056|DESTERRO DE ENTRE RIOS|14
2057|DESTERRO DO MELO|14
2063|DIAMANTE DE UBA (UBA)|14
2067|DIAMANTINA|14
2073|DIAS TAVARES (JUIZ DE FORA)|14
2074|DIOGO DE VASCONCELOS|14
2075|DIONISIO|14
2081|DIVINESIA|14
2082|DIVINO|14
2083|DIVINO DAS LARANJEIRAS|14
2085|DIVINO DE VIRGOLANDIA (VIRGOLANDIA)|14
2087|DIVINOLANDIA DE MINAS|14
2088|DIVINOPOLIS|14
2091|DIVISA ALEGRE|14
2092|DIVISA NOVA|14
2093|DIVISOPOLIS|14
2096|DOIS DE ABRIL (PALMOPOLIS)|14
2108|DOM BOSCO|14
2109|DOM CAVATI|14
2110|DOM CORREA (MANHUACU)|14
2115|DOM JOAQUIM|14
2121|DOM SILVERIO|14
2122|DOM VICOSO|14
2127|DONA EUZEBIA|14
2131|DORES DE CAMPOS|14
2132|DORES DE GUANHAES|14
2135|DORES DO INDAIA|14
2137|DORES DO TURVO|14
2138|DORESOPOLIS|14
2144|DOURADOQUARA|14
2161|DURANDE|14
2165|Diamantina|14
2167|Divinópolis|14
2170|Dom CorrÃªa|14
2173|Dom Silvério|14
2182|Durandé|14
2199|ELOI MENDES|14
2216|ENGENHEIRO CALDAS|14
2221|ENGENHEIRO NAVARRO|14
2226|ENTRE FOLHAS|14
2228|ENTRE RIOS DE MINAS|14
2243|ERVALIA|14
2246|ESMERALDAS|14
2247|ESPERA FELIZ|14
2258|ESPINOSA|14
2260|ESPIRITO SANTO DO DOURADO|14
2270|ESTEVAO DE ARAUJO (ARAPONGA)|14
2271|ESTIVA|14
2276|ESTRELA DALVA|14
2278|ESTRELA DO INDAIA|14
2280|ESTRELA DO SUL|14
2288|EUGENOPOLIS|14
2291|EUXENITA (SABINOPOLIS)|14
2292|EWBANK DA CAMARA|14
2293|EXTREMA|14
2298|Elói Mendes|14
2307|Ervália|14
2314|Eugenópolis|14
2317|Extrema|14
2322|FAMA|14
2324|FARIA LEMOS|14
2326|FARIAS (GUANHAES)|14
2354|FELICIO DOS SANTOS|14
2356|FELISBURGO|14
2357|FELIXLANDIA|14
2364|FERNANDES TOURINHO|14
2371|FERNAO DIAS|14
2375|FERROS|14
2376|FERVEDOURO|14
2377|FIDELANDIA (ATALEIA)|14
2388|FLOR DE MINAS (GURINHATA)|14
2404|FLORESTAL|14
2414|FONSECA (ALVINOPOLIS)|14
2417|FORMIGA|14
2431|FORTALEZA DE MINAS|14
2437|FORTUNA DE MINAS|14
2448|FRANCISCO BADARO|14
2451|FRANCISCO DUMONT|14
2454|FRANCISCO SA|14
2456|FRANCISCOPOLIS|14
2460|FREI GASPAR|14
2461|FREI INOCENCIO|14
2462|FREI LAGONEGRO|14
2468|FRONTEIRA|14
2469|FRONTEIRA DOS VALES|14
2471|FRUTA DE LEITE|14
2472|FRUTAL|14
2477|FUNILANDIA|14
2478|FURQUIM (MARIANA)|14
2486|Formiga|14
2502|GAGE (CONSELHEIRO LAFAIETE)|14
2505|GALILEIA|14
2513|GAMELEIRAS|14
2516|GARAPUAVA (UNAI)|14
2529|GASPAR LOPES (ALFENAS)|14
2551|GLAUCILANDIA|14
2561|GOIABAL (GOVERNADOR VALADARES)|14
2562|GOIABEIRA|14
2563|GOIANA|14
2565|GOIANASES (CAPETINGA)|14
2582|GONCALVES|14
2586|GONZAGA|14
2587|GOROROS (DOM JOAQUIM)|14
2588|GOUVEIA|14
2606|GOVERNADOR VALADARES|14
2618|GRANADA (ABRE CAMPO)|14
2623|GRAO MOGOL|14
2630|GRUPIARA|14
2653|GUANHAES|14
2654|GUAPE|14
2666|GUARACIABA|14
2668|GUARACIAMA|14
2675|GUARANESIA|14
2676|GUARANI|14
2688|GUARARA|14
2696|GUARDA DOS FERREIROS (SAO GOTA|14
2697|GUARDA-MOR|14
2698|GUARDINHA (SAO SEBASTIAO DO PA|14
2709|GUAXUPE|14
2713|GUIDOVAL|14
2715|GUIMARANIA|14
2717|GUIRICEMA|14
2718|GURINHATA|14
2733|Governador Valadares|14
2737|Grão Mogol|14
2740|Guanhães|14
2743|GuapÃ©|14
2744|Guapé|14
2747|Guaranésia|14
2756|Guaxupé|14
2760|Guidoval|14
2763|HELIODORA|14
2766|HEMATITA (ANTONIO DIAS)|14
2797|IAPU|14
2808|IBERTIOGA|14
2809|IBIA|14
2811|IBIAI|14
2829|IBIRACATU|14
2830|IBIRACI|14
2843|IBIRITE|14
2850|IBITIRA (MARTINHO CAMPOS)|14
2855|IBITIURA DE MINAS|14
2858|IBITURUNA|14
2866|ICARAI DE MINAS|14
2885|IGARAPE|14
2892|IGARATINGA|14
2903|IGUATAMA|14
2906|IJACI|14
2912|ILHA DO RIO DOCE (CARATINGA)|14
2922|ILICINEA|14
2929|IMBE DE MINAS|14
2938|INCONFIDENTES|14
2940|INDAIABIRA|14
2947|INDIANOPOLIS|14
2953|INGAI|14
2960|INHAPIM|14
2962|INHAUMA|14
2968|INIMUTABA|14
2974|IPABA|14
2976|IPANEMA|14
2979|IPATINGA|14
2989|IPIACU|14
3011|IPUIUNA|14
3019|IRAI DE MINAS|14
3051|ITABIRA|14
3052|ITABIRINHA|14
3053|ITABIRITO|14
3057|ITACAMBIRA|14
3058|ITACARAMBI|14
3074|ITAGUARA|14
3087|ITAIPE|14
3096|ITAJUBA|14
3100|ITAMARANDIBA|14
3101|ITAMARATI (AGUAS VERMELHAS)|14
3102|ITAMARATI DE MINAS|14
3106|ITAMBACURI|14
3109|ITAMBE DO MATO DENTRO|14
3112|ITAMOGI|14
3113|ITAMONTE|14
3115|ITAMURI (MURIAE)|14
3119|ITANHANDU|14
3122|ITANHOMI|14
3124|ITAOBIM|14
3130|ITAPAGIPE|14
3132|ITAPANHOACANGA (ALVORADA DE MI|14
3137|ITAPECERICA|14
3150|ITAPEVA|14
3188|ITATIAIUCU|14
3196|ITAU DE MINAS|14
3200|ITAUNA|14
3203|ITAVERAVA|14
3204|ITINGA|14
3217|ITUETA|14
3218|ITUI (SAO JOAO NEPOMUCENO)|14
3219|ITUIUTABA|14
3221|ITUMIRIM|14
3226|ITURAMA|14
3227|ITUTINGA|14
3246|Ibirité|14
3251|Igarapé|14
3263|Inhapim|14
3265|Ipanema|14
3266|Ipatinga|14
3276|Itabira|14
3277|Itabiriro|14
3278|Itabirito|14
3285|Itajubá|14
3288|Itamarandiba|14
3308|Ituiutaba|14
3311|Iturama|14
3324|JABOTICATUBAS|14
3340|JACINTO|14
3344|JACUI|14
3349|JACUTINGA|14
3355|JAGUARACU|14
3371|JAIBA|14
3380|JAMPRUCA|14
3381|JANAUBA|14
3389|JANUARIA|14
3390|JAPARAIBA|14
3397|JAPONVAR|14
3432|JECEABA|14
3433|JENIPAPO DE MINAS|14
3435|JEQUERI|14
3439|JEQUITAI|14
3440|JEQUITIBA|14
3441|JEQUITINHONHA|14
3447|JESUANIA|14
3454|JK (CURVELO)|14
3456|JOAIMA|14
3457|JOANESIA|14
3466|JOAO MONLEVADE|14
3469|JOAO PINHEIRO|14
3471|JOAQUIM FELICIO|14
3481|JORDANIA|14
3488|JOSE GONCALVES DE MINAS|14
3489|JOSE RAYDAN|14
3491|JOSENOPOLIS|14
3496|JUATUBA|14
3506|JUIZ DE FORA|14
3522|JURAMENTO|14
3529|JURUAIA|14
3540|JUVENILIA|14
3554|Januária|14
3559|Jaíba|14
3562|Jesuânia|14
3566|João Monlevade|14
3568|João Pinheiro|14
3573|Juiz De Fora|14
3574|Juiz de Fora|14
3583|LADAINHA|14
3587|LAGAMAR|14
3604|LAGOA DA PRATA|14
3625|LAGOA DOS PATOS|14
3627|LAGOA DOURADA|14
3628|LAGOA FORMOSA|14
3629|LAGOA GRANDE|14
3640|LAGOINHA DE FORA (LAGOA SANTA)|14
3663|LAMBARI|14
3665|LAMIM|14
3666|LAMOUNIER (ITAPECERICA)|14
3673|LARANJAL|14
3680|LASSANCE|14
3687|LAVRAS|14
3691|LEANDRO FERREIRA|14
3694|LEME DO PRADO|14
3698|LEOPOLDINA|14
3704|LIBERDADE|14
3711|LIMA DUARTE|14
3713|LIMEIRA DO OESTE|14
3731|LOBO LEITE (CONGONHAS)|14
3734|LONTRA|14
3750|LUFA (NOVO CRUZEIRO)|14
3756|LUISBURGO|14
3757|LUISLANDIA|14
3759|LUIZ PIRES DE MINAS (CORACAO D|14
3762|LUIZLANDIA DO OESTE (JOAO PINH|14
3763|LUIZLANDIA DO OESTE (JOAO PINHEIRO)|14
3764|LUMINARIAS|14
3769|LUZ|14
3779|Lagoa Santa|14
3781|Lagoa da Prata|14
3783|Lambari|14
3784|Lamim|14
3790|Lavras|14
3793|Leopoldina|14
3806|Luisburgo|14
3809|MACAIA (BOM SUCESSO)|14
3824|MACHACALIS|14
3827|MACHADO|14
3831|MACUCO DE MINAS|14
3832|MACUCO DE MINAS (ITUMIRIM)|14
3839|MADRE DE DEUS DE MINAS|14
3862|MALACACHETA|14
3873|MAMONAS|14
3885|MANGA|14
3889|MANHUACU|14
3890|MANHUMIRIM|14
3899|MANTENA|14
3901|MANTIQUEIRA (SANTOS DUMONT)|14
3902|MANTIQUEIRA DO PALMITAL (BARBA|14
3906|MAR DE ESPANHA|14
3930|MARAVILHAS|14
3951|MARIA DA FE|14
3955|MARIANA|14
3965|MARILAC|14
3967|MARILANDIA (ITAPECERICA)|14
3975|MARIO CAMPOS|14
3978|MARIPA DE MINAS|14
3984|MARLIERIA|14
3986|MARMELOPOLIS|14
3989|MARTINESIA (UBERLANDIA)|14
3990|MARTINHO CAMPOS|14
3994|MARTINS GUIMARAES (LAGOA DA PR|14
3995|MARTINS SOARES|14
4008|MATA VERDE|14
4013|MATERLANDIA|14
4014|MATEUS LEME|14
4015|MATHIAS LOBATO|14
4016|MATIAS BARBOSA|14
4017|MATIAS CARDOSO|14
4024|MATIPO|14
4031|MATO VERDE|14
4035|MATOZINHOS|14
4041|MATUTINA|14
4049|MEDEIROS|14
4053|MEDINA|14
4057|MELO VIANA (ESMERALDAS)|14
4059|MENDES PIMENTEL|14
4060|MENDONCA|14
4061|MENDONCA (VEREDINHA)|14
4065|MERCES|14
4066|MERCES DE AGUA LIMPA|14
4067|MERCES DE AGUA LIMPA (SAO TIAG|14
4071|MESQUITA|14
4083|MILHO VERDE (SERRO)|14
4090|MINAS NOVAS|14
4091|MINDURI|14
4097|MIRABELA|14
4102|MIRADOURO|14
4103|MIRAGAIA (UBA)|14
4105|MIRAI|14
4123|MIRAVANIA|14
4132|MOCAMBEIRO|14
4135|MOEDA|14
4136|MOEMA|14
4155|MONJOLOS|14
4160|MONSENHOR HORTA (MARIANA)|14
4161|MONSENHOR JOAO ALEXANDRE|14
4162|MONSENHOR JOAO ALEXANDRE (CLAU|14
4163|MONSENHOR PAULO|14
4166|MONTALVANIA|14
4173|MONTE ALEGRE DE MINAS|14
4182|MONTE AZUL|14
4184|MONTE BELO|14
