id_produto|ds_produto|id_subcategoria
3347748|Produto - 0003347748|1588
3355047|Produto - 0003355047|1318
3393631|Produto - 0003393631|1588
3428455|Produto - 0003428455|1588
3430942|Produto - 0003430942|1685
3438853|Produto - 0003438853|3100
3452747|Produto - 0003452747|3551
3454156|Produto - 0003454156|1588
3463741|Produto - 0003463741|623
3473314|Produto - 0003473314|3150
3479823|Produto - 0003479823|567
3508986|Produto - 0003508986|1111
3520958|Produto - 0003520958|1216
3523348|Produto - 0003523348|3551
3528734|Produto - 0003528734|1666
3535758|Produto - 0003535758|1641
3562261|Produto - 0003562261|1318
3578792|Produto - 0003578792|3237
3579256|Produto - 0003579256|1292
3600361|Produto - 0003600361|1007
3630110|Produto - 0003630110|1890
3672838|Produto - 0003672838|1588
3673709|Produto - 0003673709|3551
3674191|Produto - 0003674191|1318
3683903|Produto - 0003683903|2329
3691367|Produto - 0003691367|1322
3717909|Produto - 0003717909|1588
3725706|Produto - 0003725706|1167
3731182|Produto - 0003731182|567
3732893|Produto - 0003732893|3551
3733570|Produto - 0003733570|1052
3743865|Produto - 0003743865|1890
3746314|Produto - 0003746314|1044
3795407|Produto - 0003795407|1318
3811254|Produto - 0003811254|3132
3811636|Produto - 0003811636|757
3820935|Produto - 0003820935|685
3822787|Produto - 0003822787|301
3833752|Produto - 0003833752|1318
3861935|Produto - 0003861935|464
3875113|Produto - 0003875113|3551
3878307|Produto - 0003878307|634
3882110|Produto - 0003882110|1044
3889063|Produto - 0003889063|948
3894812|Produto - 0003894812|3551
3897402|Produto - 0003897402|2861
3903837|Produto - 0003903837|3551
3905782|Produto - 0003905782|1167
3916573|Produto - 0003916573|1111
3925683|Produto - 0003925683|1588
3930942|Produto - 0003930942|1167
3943327|Produto - 0003943327|1167
3945801|Produto - 0003945801|1588
3953731|Produto - 0003953731|915
3957597|Produto - 0003957597|1090
3960762|Produto - 0003960762|722
3967709|Produto - 0003967709|1111
3972421|Produto - 0003972421|1588
3973350|Produto - 0003973350|1588
3979148|Produto - 0003979148|1588
3987747|Produto - 0003987747|1160
4002333|Produto - 0004002333|1641
4009898|Produto - 0004009898|1890
4014962|Produto - 0004014962|2213
4019019|Produto - 0004019019|1588
4022316|Produto - 0004022316|3551
4022327|Produto - 0004022327|1610
4035439|Produto - 0004035439|1214
4037277|Produto - 0004037277|1111
4041783|Produto - 0004041783|146
4048216|Produto - 0004048216|1318
4048520|Produto - 0004048520|1325
4056128|Produto - 0004056128|1873
4057389|Produto - 0004057389|1588
4057519|Produto - 0004057519|3551
4059534|Produto - 0004059534|1180
4070268|Produto - 0004070268|886
4077021|Produto - 0004077021|1370
4080622|Produto - 0004080622|1588
4081249|Produto - 0004081249|1052
4113818|Produto - 0004113818|1187
4136434|Produto - 0004136434|685
4136626|Produto - 0004136626|1167
4140609|Produto - 0004140609|1111
4142306|Produto - 0004142306|1167
4143492|Produto - 0004143492|2300
4153598|Produto - 0004153598|1167
4162797|Produto - 0004162797|1167
4162807|Produto - 0004162807|1216
4167670|Produto - 0004167670|1318
4208439|Produto - 0004208439|1111
4213661|Produto - 0004213661|2213
4215582|Produto - 0004215582|1318
4225839|Produto - 0004225839|884
4243831|Produto - 0004243831|1641
4244171|Produto - 0004244171|1588
4247288|Produto - 0004247288|685
4258440|Produto - 0004258440|1052
4265456|Produto - 0004265456|1302
4268423|Produto - 0004268423|3150
4278298|Produto - 0004278298|1588
4290685|Produto - 0004290685|645
4307524|Produto - 0004307524|1588
4327762|Produto - 0004327762|1167
4335467|Produto - 0004335467|1588
4347196|Produto - 0004347196|1111
4348235|Produto - 0004348235|1111
4352241|Produto - 0004352241|3150
4363335|Produto - 0004363335|757
4373867|Produto - 0004373867|3551
4394701|Produto - 0004394701|2906
4417088|Produto - 0004417088|1216
4417422|Produto - 0004417422|1588
4428616|Produto - 0004428616|1111
4428832|Produto - 0004428832|1090
4434007|Produto - 0004434007|1052
4441126|Produto - 0004441126|1052
4446680|Produto - 0004446680|1588
4454672|Produto - 0004454672|1292
4458423|Produto - 0004458423|1588
4460931|Produto - 0004460931|634
4466368|Produto - 0004466368|170
4467682|Produto - 0004467682|685
4468738|Produto - 0004468738|1318
4474439|Produto - 0004474439|1588
4479663|Produto - 0004479663|82
4497508|Produto - 0004497508|3150
4499715|Produto - 0004499715|1673
4500677|Produto - 0004500677|3551
4511131|Produto - 0004511131|1588
4521083|Produto - 0004521083|1588
4535805|Produto - 0004535805|3551
4538315|Produto - 0004538315|2101
4542977|Produto - 0004542977|1111
4550472|Produto - 0004550472|1588
4554794|Produto - 0004554794|1318
4567230|Produto - 0004567230|1111
4569078|Produto - 0004569078|1167
4584216|Produto - 0004584216|1588
4585312|Produto - 0004585312|2197
4595204|Produto - 0004595204|1641
4599767|Produto - 0004599767|1588
4612405|Produto - 0004612405|1318
4629411|Produto - 0004629411|566
4629701|Produto - 0004629701|1588
4657535|Produto - 0004657535|2906
4673572|Produto - 0004673572|1318
4681723|Produto - 0004681723|3150
4685905|Produto - 0004685905|2992
4689757|Produto - 0004689757|1588
4693613|Produto - 0004693613|3132
4695866|Produto - 0004695866|3408
4696082|Produto - 0004696082|1856
4697071|Produto - 0004697071|3551
4698793|Produto - 0004698793|1111
4700583|Produto - 0004700583|1588
4705546|Produto - 0004705546|1588
4706913|Produto - 0004706913|2906
4709958|Produto - 0004709958|757
4730890|Produto - 0004730890|567
4742836|Produto - 0004742836|2908
4764772|Produto - 0004764772|1588
4774250|Produto - 0004774250|3551
4790396|Produto - 0004790396|3551
4793116|Produto - 0004793116|3551
4805639|Produto - 0004805639|2908
4815585|Produto - 0004815585|1666
4832065|Produto - 0004832065|1588
4841730|Produto - 0004841730|1588
4860170|Produto - 0004860170|314
4861176|Produto - 0004861176|1111
4864357|Produto - 0004864357|567
4884010|Produto - 0004884010|3152
4887696|Produto - 0004887696|685
4891811|Produto - 0004891811|1588
4902467|Produto - 0004902467|1111
4912484|Produto - 0004912484|1111
4918592|Produto - 0004918592|2939
4952759|Produto - 0004952759|1187
4959259|Produto - 0004959259|1167
4983144|Produto - 0004983144|2874
4985252|Produto - 0004985252|1111
4988829|Produto - 0004988829|3551
5003712|Produto - 0005003712|1053
5005221|Produto - 0005005221|2502
5029117|Produto - 0005029117|1090
5031845|Produto - 0005031845|3551
5039785|Produto - 0005039785|1322
5051246|Produto - 0005051246|1090
5069983|Produto - 0005069983|1588
12848|Produto - 0000012848|187
13573|Produto - 0000013573|3185
32442|Produto - 0000032442|740
62440|Produto - 0000062440|442
71663|Produto - 0000071663|3237
78479|Produto - 0000078479|509
80012|Produto - 0000080012|3194
81738|Produto - 0000081738|263
83558|Produto - 0000083558|682
185670|Produto - 0000185670|3132
225143|Produto - 0000225143|3353
231209|Produto - 0000231209|336
280256|Produto - 0000280256|3353
298654|Produto - 0000298654|961
309279|Produto - 0000309279|146
334287|Produto - 0000334287|3115
334773|Produto - 0000334773|3152
335115|Produto - 0000335115|1895
336276|Produto - 0000336276|419
345381|Produto - 0000345381|1824
388608|Produto - 0000388608|3132
388798|Produto - 0000388798|146
390727|Produto - 0000390727|3132
391159|Produto - 0000391159|2381
396813|Produto - 0000396813|2381
406742|Produto - 0000406742|3132
442345|Produto - 0000442345|3551
442655|Produto - 0000442655|1111
451648|Produto - 0000451648|1167
459382|Produto - 0000459382|3551
470064|Produto - 0000470064|1111
473618|Produto - 0000473618|1187
514374|Produto - 0000514374|1588
522042|Produto - 0000522042|1318
524570|Produto - 0000524570|699
532400|Produto - 0000532400|3408
534988|Produto - 0000534988|1890
559235|Produto - 0000559235|2404
564579|Produto - 0000564579|1167
580912|Produto - 0000580912|3551
582118|Produto - 0000582118|1588
583685|Produto - 0000583685|3551
590927|Produto - 0000590927|3150
591939|Produto - 0000591939|1111
602514|Produto - 0000602514|1302
611510|Produto - 0000611510|1588
619144|Produto - 0000619144|3194
623331|Produto - 0000623331|1890
639432|Produto - 0000639432|2908
674321|Produto - 0000674321|1214
677278|Produto - 0000677278|757
695419|Produto - 0000695419|567
701472|Produto - 0000701472|1318
732998|Produto - 0000732998|2906
735978|Produto - 0000735978|1318
740202|Produto - 0000740202|1061
749587|Produto - 0000749587|1318
755401|Produto - 0000755401|1214
759147|Produto - 0000759147|1318
763582|Produto - 0000763582|2466
768096|Produto - 0000768096|3132
771148|Produto - 0000771148|3551
774200|Produto - 0000774200|1588
783483|Produto - 0000783483|645
792537|Produto - 0000792537|1167
817765|Produto - 0000817765|1616
821341|Produto - 0000821341|1588
830114|Produto - 0000830114|1588
830268|Produto - 0000830268|1612
839382|Produto - 0000839382|1111
863690|Produto - 0000863690|757
869894|Produto - 0000869894|1322
876079|Produto - 0000876079|2894
879064|Produto - 0000879064|889
884752|Produto - 0000884752|1588
887825|Produto - 0000887825|2906
895837|Produto - 0000895837|1588
897826|Produto - 0000897826|1167
898428|Produto - 0000898428|1588
900135|Produto - 0000900135|1318
959772|Produto - 0000959772|1167
961978|Produto - 0000961978|3551
965757|Produto - 0000965757|1318
971891|Produto - 0000971891|1322
988707|Produto - 0000988707|3551
994621|Produto - 0000994621|1111
1001822|Produto - 0001001822|886
1005609|Produto - 0001005609|2906
1012055|Produto - 0001012055|1641
1015576|Produto - 0001015576|1160
1034696|Produto - 0001034696|1111
1059539|Produto - 0001059539|1890
1067306|Produto - 0001067306|1167
1068782|Produto - 0001068782|1322
1102838|Produto - 0001102838|757
1104189|Produto - 0001104189|1588
1107830|Produto - 0001107830|3408
1110337|Produto - 0001110337|1588
1117471|Produto - 0001117471|1588
1138421|Produto - 0001138421|757
1146405|Produto - 0001146405|1588
1149751|Produto - 0001149751|3446
1158829|Produto - 0001158829|2906
1178180|Produto - 0001178180|3150
1179651|Produto - 0001179651|1322
1180773|Produto - 0001180773|1111
1190319|Produto - 0001190319|1610
1191624|Produto - 0001191624|1641
1199744|Produto - 0001199744|1348
1202946|Produto - 0001202946|1890
1212407|Produto - 0001212407|1111
1223019|Produto - 0001223019|3551
1228097|Produto - 0001228097|1588
1229587|Produto - 0001229587|567
1230373|Produto - 0001230373|1167
1235612|Produto - 0001235612|2992
1250479|Produto - 0001250479|1588
1251807|Produto - 0001251807|1322
1254297|Produto - 0001254297|1588
1269874|Produto - 0001269874|1318
1276924|Produto - 0001276924|698
1282667|Produto - 0001282667|645
1284611|Produto - 0001284611|1588
1304368|Produto - 0001304368|3551
1313438|Produto - 0001313438|757
1315465|Produto - 0001315465|757
1337109|Produto - 0001337109|566
1345284|Produto - 0001345284|567
1347928|Produto - 0001347928|1542
1351044|Produto - 0001351044|3144
1354550|Produto - 0001354550|1641
1367864|Produto - 0001367864|1641
1371502|Produto - 0001371502|1325
1375588|Produto - 0001375588|3150
1381372|Produto - 0001381372|566
1388845|Produto - 0001388845|1322
1390308|Produto - 0001390308|3551
1397402|Produto - 0001397402|1610
1429244|Produto - 0001429244|2142
1430004|Produto - 0001430004|2906
1464164|Produto - 0001464164|1167
1471830|Produto - 0001471830|2911
1475357|Produto - 0001475357|1588
1475627|Produto - 0001475627|889
1502815|Produto - 0001502815|886
1513619|Produto - 0001513619|1187
1526228|Produto - 0001526228|1167
1529508|Produto - 0001529508|1765
1531929|Produto - 0001531929|336
1538765|Produto - 0001538765|2329
1542117|Produto - 0001542117|1216
1543074|Produto - 0001543074|1588
1549962|Produto - 0001549962|1302
1552559|Produto - 0001552559|1214
1559851|Produto - 0001559851|3551
1580790|Produto - 0001580790|3551
1589838|Produto - 0001589838|1588
1592749|Produto - 0001592749|1111
1594845|Produto - 0001594845|1588
1597605|Produto - 0001597605|1588
1598934|Produto - 0001598934|1111
1603213|Produto - 0001603213|2381
1603497|Produto - 0001603497|1111
1624019|Produto - 0001624019|1111
1639622|Produto - 0001639622|3150
1645083|Produto - 0001645083|3551
1653598|Produto - 0001653598|1588
1654749|Produto - 0001654749|1588
1659652|Produto - 0001659652|3551
1671437|Produto - 0001671437|1167
1672641|Produto - 0001672641|3551
1705300|Produto - 0001705300|1890
1712211|Produto - 0001712211|2894
1717137|Produto - 0001717137|1167
1759573|Produto - 0001759573|1673
1773564|Produto - 0001773564|1588
1795118|Produto - 0001795118|1292
1808446|Produto - 0001808446|1588
1814558|Produto - 0001814558|1890
1822440|Produto - 0001822440|1666
1830799|Produto - 0001830799|1588
1832387|Produto - 0001832387|1053
1840198|Produto - 0001840198|1588
1842630|Produto - 0001842630|1588
1873281|Produto - 0001873281|3497
1873711|Produto - 0001873711|509
1884013|Produto - 0001884013|757
1899456|Produto - 0001899456|1090
1905431|Produto - 0001905431|1318
1930600|Produto - 0001930600|1318
1934971|Produto - 0001934971|2908
1954902|Produto - 0001954902|1588
1959399|Produto - 0001959399|1673
1987047|Produto - 0001987047|1673
2002226|Produto - 0002002226|1588
2009342|Produto - 0002009342|1590
2012227|Produto - 0002012227|1061
2031430|Produto - 0002031430|1588
2035785|Produto - 0002035785|1588
2039988|Produto - 0002039988|1111
2049095|Produto - 0002049095|1588
2052586|Produto - 0002052586|3551
2054540|Produto - 0002054540|2153
2057584|Produto - 0002057584|1167
2057804|Produto - 0002057804|3551
2060136|Produto - 0002060136|1588
2064714|Produto - 0002064714|1111
2074082|Produto - 0002074082|1322
2081322|Produto - 0002081322|2906
2085540|Produto - 0002085540|1588
2111356|Produto - 0002111356|1588
2119793|Produto - 0002119793|1641
2141009|Produto - 0002141009|685
2155273|Produto - 0002155273|698
2162281|Produto - 0002162281|1167
2175752|Produto - 0002175752|1588
2186176|Produto - 0002186176|1588
2191774|Produto - 0002191774|810
2192947|Produto - 0002192947|1588
2202389|Produto - 0002202389|2908
2203915|Produto - 0002203915|1111
2208129|Produto - 0002208129|1588
2208403|Produto - 0002208403|1044
2219379|Produto - 0002219379|937
2250181|Produto - 0002250181|1588
2252675|Produto - 0002252675|1418
2254687|Produto - 0002254687|301
2255947|Produto - 0002255947|509
2257635|Produto - 0002257635|1292
2275929|Produto - 0002275929|567
2278552|Produto - 0002278552|1322
2283689|Produto - 0002283689|2911
2285353|Produto - 0002285353|1588
2287815|Produto - 0002287815|1588
2314699|Produto - 0002314699|1588
2336201|Produto - 0002336201|2925
2345870|Produto - 0002345870|1111
2362522|Produto - 0002362522|937
2364747|Produto - 0002364747|1111
2383792|Produto - 0002383792|1588
2394920|Produto - 0002394920|1167
2406290|Produto - 0002406290|1588
2418466|Produto - 0002418466|1588
2420515|Produto - 0002420515|1111
2422955|Produto - 0002422955|645
2449658|Produto - 0002449658|1111
2451323|Produto - 0002451323|1111
2452450|Produto - 0002452450|1111
2454237|Produto - 0002454237|749
2458440|Produto - 0002458440|1292
2462509|Produto - 0002462509|1090
2464598|Produto - 0002464598|1111
2468309|Produto - 0002468309|645
2469571|Produto - 0002469571|3150
2540999|Produto - 0002540999|567
2548322|Produto - 0002548322|1588
2564170|Produto - 0002564170|1588
2571655|Produto - 0002571655|3408
2577521|Produto - 0002577521|1187
2578288|Produto - 0002578288|1512
2582657|Produto - 0002582657|1187
2582925|Produto - 0002582925|1630
2604587|Produto - 0002604587|1318
2633243|Produto - 0002633243|1111
2634633|Produto - 0002634633|3150
2641931|Produto - 0002641931|1167
2643556|Produto - 0002643556|336
2645666|Produto - 0002645666|1588
2647173|Produto - 0002647173|3150
2670397|Produto - 0002670397|329
2676811|Produto - 0002676811|1318
2727728|Produto - 0002727728|655
2729439|Produto - 0002729439|2911
2731303|Produto - 0002731303|1641
2737569|Produto - 0002737569|2906
2740266|Produto - 0002740266|509
2745645|Produto - 0002745645|1610
2745689|Produto - 0002745689|3446
2748948|Produto - 0002748948|1318
2749244|Produto - 0002749244|3551
2761771|Produto - 0002761771|1673
2772087|Produto - 0002772087|567
2794145|Produto - 0002794145|2896
2795617|Produto - 0002795617|567
2805339|Produto - 0002805339|567
2805366|Produto - 0002805366|1167
2805971|Produto - 0002805971|1216
2809265|Produto - 0002809265|1588
2812375|Produto - 0002812375|1588
2824242|Produto - 0002824242|1167
2827232|Produto - 0002827232|2906
2853261|Produto - 0002853261|1111
2861035|Produto - 0002861035|1588
2862873|Produto - 0002862873|3150
2868760|Produto - 0002868760|1666
2885978|Produto - 0002885978|1588
2888291|Produto - 0002888291|1641
2893363|Produto - 0002893363|1588
2896818|Produto - 0002896818|1292
2905992|Produto - 0002905992|3150
2912940|Produto - 0002912940|1318
2917107|Produto - 0002917107|757
2926280|Produto - 0002926280|1214
2934006|Produto - 0002934006|1588
2946762|Produto - 0002946762|1167
2955927|Produto - 0002955927|1588
2958900|Produto - 0002958900|187
2967377|Produto - 0002967377|1318
2973338|Produto - 0002973338|3497
2974298|Produto - 0002974298|1111
2977496|Produto - 0002977496|623
2982372|Produto - 0002982372|1860
2984400|Produto - 0002984400|1111
2989655|Produto - 0002989655|2466
3008094|Produto - 0003008094|1322
3008304|Produto - 0003008304|685
3032147|Produto - 0003032147|1588
3042193|Produto - 0003042193|2861
3042790|Produto - 0003042790|1588
3062936|Produto - 0003062936|2213
3063104|Produto - 0003063104|1302
3065808|Produto - 0003065808|1111
3075848|Produto - 0003075848|301
3091337|Produto - 0003091337|2213
3127339|Produto - 0003127339|1111
3130590|Produto - 0003130590|1890
3134039|Produto - 0003134039|3150
3139761|Produto - 0003139761|1167
3141480|Produto - 0003141480|1870
3151568|Produto - 0003151568|3551
3163900|Produto - 0003163900|1588
3167723|Produto - 0003167723|1588
3173205|Produto - 0003173205|1588
3173863|Produto - 0003173863|1302
3178377|Produto - 0003178377|1302
3184348|Produto - 0003184348|567
3223865|Produto - 0003223865|1666
3232008|Produto - 0003232008|1318
3251817|Produto - 0003251817|1111
3255798|Produto - 0003255798|1318
3269446|Produto - 0003269446|1318
3301729|Produto - 0003301729|1322
3306963|Produto - 0003306963|1588
3314311|Produto - 0003314311|1160
3328930|Produto - 0003328930|1111
3332822|Produto - 0003332822|2911
3349490|Produto - 0003349490|1588
3356729|Produto - 0003356729|2174
3358625|Produto - 0003358625|1167
3359840|Produto - 0003359840|1167
3368969|Produto - 0003368969|1167
3400020|Produto - 0003400020|1588
3402404|Produto - 0003402404|394
3404843|Produto - 0003404843|1292
3411774|Produto - 0003411774|1588
3412478|Produto - 0003412478|1370
3412573|Produto - 0003412573|1167
3434085|Produto - 0003434085|2906
3439163|Produto - 0003439163|2466
3440996|Produto - 0003440996|336
3441610|Produto - 0003441610|1318
3442026|Produto - 0003442026|1588
3443508|Produto - 0003443508|1641
3444103|Produto - 0003444103|3551
3445472|Produto - 0003445472|1673
3449850|Produto - 0003449850|1567
3454159|Produto - 0003454159|3150
3464213|Produto - 0003464213|1053
3464457|Produto - 0003464457|1090
3467017|Produto - 0003467017|889
3485598|Produto - 0003485598|685
3491641|Produto - 0003491641|3497
3501360|Produto - 0003501360|336
3503837|Produto - 0003503837|567
3505215|Produto - 0003505215|1666
3509346|Produto - 0003509346|1111
3509428|Produto - 0003509428|2908
3517104|Produto - 0003517104|757
3519257|Produto - 0003519257|3551
3535880|Produto - 0003535880|1806
3570508|Produto - 0003570508|1588
3594337|Produto - 0003594337|1167
3602583|Produto - 0003602583|1053
3605249|Produto - 0003605249|1322
3615500|Produto - 0003615500|1318
3617183|Produto - 0003617183|1588
3626339|Produto - 0003626339|2971
3657784|Produto - 0003657784|3150
3682133|Produto - 0003682133|1111
3688371|Produto - 0003688371|1588
3689760|Produto - 0003689760|1588
3691139|Produto - 0003691139|2906
3691820|Produto - 0003691820|1890
3695853|Produto - 0003695853|1588
3704035|Produto - 0003704035|1370
3704141|Produto - 0003704141|1111
3716729|Produto - 0003716729|1111
3717656|Produto - 0003717656|3551
3728732|Produto - 0003728732|509
3737346|Produto - 0003737346|2906
3741943|Produto - 0003741943|1167
3749261|Produto - 0003749261|3551
3805695|Produto - 0003805695|1588
3816974|Produto - 0003816974|1370
3818706|Produto - 0003818706|2992
3821500|Produto - 0003821500|1160
3825736|Produto - 0003825736|509
3840478|Produto - 0003840478|1588
3851589|Produto - 0003851589|1318
3872440|Produto - 0003872440|1318
3875686|Produto - 0003875686|1588
3878319|Produto - 0003878319|1111
3891513|Produto - 0003891513|2906
3927021|Produto - 0003927021|1318
3937297|Produto - 0003937297|3194
3940644|Produto - 0003940644|1588
3944724|Produto - 0003944724|1588
3948303|Produto - 0003948303|1588
3952458|Produto - 0003952458|948
3967783|Produto - 0003967783|1588
3979260|Produto - 0003979260|1318
3984398|Produto - 0003984398|685
4000068|Produto - 0004000068|1167
4004229|Produto - 0004004229|3551
4004539|Produto - 0004004539|1666
4014241|Produto - 0004014241|1641
4015412|Produto - 0004015412|1641
4030711|Produto - 0004030711|1111
4033045|Produto - 0004033045|3551
4048393|Produto - 0004048393|1090
4060717|Produto - 0004060717|1292
4085943|Produto - 0004085943|1590
4089459|Produto - 0004089459|1167
4101129|Produto - 0004101129|1318
4127453|Produto - 0004127453|1588
4151341|Produto - 0004151341|509
4155703|Produto - 0004155703|1111
4165831|Produto - 0004165831|1318
4168179|Produto - 0004168179|3150
4168650|Produto - 0004168650|2906
4169463|Produto - 0004169463|1214
4176673|Produto - 0004176673|1318
4240765|Produto - 0004240765|336
4258591|Produto - 0004258591|685
4259084|Produto - 0004259084|2911
4283917|Produto - 0004283917|1111
4327613|Produto - 0004327613|2381
4351211|Produto - 0004351211|1318
4352502|Produto - 0004352502|3551
4354328|Produto - 0004354328|3150
4354332|Produto - 0004354332|1588
4387250|Produto - 0004387250|1588
4396574|Produto - 0004396574|1167
4411399|Produto - 0004411399|1380
4419060|Produto - 0004419060|1044
4422412|Produto - 0004422412|1588
4445280|Produto - 0004445280|1187
4464572|Produto - 0004464572|1111
4482257|Produto - 0004482257|1167
4497830|Produto - 0004497830|3155
4504676|Produto - 0004504676|2466
4525793|Produto - 0004525793|1111
4527387|Produto - 0004527387|566
4529958|Produto - 0004529958|3551
4559003|Produto - 0004559003|757
4578575|Produto - 0004578575|1167
4592125|Produto - 0004592125|1052
4599404|Produto - 0004599404|1318
4606020|Produto - 0004606020|3551
4616427|Produto - 0004616427|2906
4619669|Produto - 0004619669|1007
4640632|Produto - 0004640632|3551
4647658|Produto - 0004647658|2911
4658516|Produto - 0004658516|1588
4661466|Produto - 0004661466|1588
4661555|Produto - 0004661555|3551
4667574|Produto - 0004667574|82
4668844|Produto - 0004668844|1890
4723821|Produto - 0004723821|509
4732402|Produto - 0004732402|757
4733480|Produto - 0004733480|1588
4743614|Produto - 0004743614|1167
4743978|Produto - 0004743978|1044
4760264|Produto - 0004760264|963
4762457|Produto - 0004762457|1214
4766024|Produto - 0004766024|1588
4768289|Produto - 0004768289|1666
4770716|Produto - 0004770716|2466
4772739|Produto - 0004772739|2906
4780977|Produto - 0004780977|3551
4783561|Produto - 0004783561|1111
4800809|Produto - 0004800809|7
4809370|Produto - 0004809370|1318
4814541|Produto - 0004814541|1666
4820840|Produto - 0004820840|1481
4833826|Produto - 0004833826|3551
4834912|Produto - 0004834912|1588
4836587|Produto - 0004836587|3551
4841544|Produto - 0004841544|1588
4843931|Produto - 0004843931|1187
4846904|Produto - 0004846904|1044
4850701|Produto - 0004850701|1588
4859419|Produto - 0004859419|1214
4863664|Produto - 0004863664|3194
4869793|Produto - 0004869793|685
4876833|Produto - 0004876833|685
4895442|Produto - 0004895442|2992
4898288|Produto - 0004898288|1167
4900487|Produto - 0004900487|645
4913771|Produto - 0004913771|3551
4921977|Produto - 0004921977|1588
4932444|Produto - 0004932444|3578
4943217|Produto - 0004943217|1167
4944486|Produto - 0004944486|3551
4947731|Produto - 0004947731|1167
4949468|Produto - 0004949468|567
4972051|Produto - 0004972051|1111
4999130|Produto - 0004999130|757
5012222|Produto - 0005012222|1641
5013668|Produto - 0005013668|1588
5015482|Produto - 0005015482|1111
5028206|Produto - 0005028206|1167
5057467|Produto - 0005057467|730
5059520|Produto - 0005059520|2477
5064618|Produto - 0005064618|634
5068143|Produto - 0005068143|1673
5072850|Produto - 0005072850|2999
28628|Produto - 0000028628|3173
31446|Produto - 0000031446|100
55298|Produto - 0000055298|2136
58418|Produto - 0000058418|2860
68412|Produto - 0000068412|2174
69984|Produto - 0000069984|509
72080|Produto - 0000072080|1430
109333|Produto - 0000109333|3194
111415|Produto - 0000111415|3228
191738|Produto - 0000191738|3237
205414|Produto - 0000205414|1735
216186|Produto - 0000216186|1994
275571|Produto - 0000275571|2202
289361|Produto - 0000289361|769
290542|Produto - 0000290542|1275
302779|Produto - 0000302779|992
315422|Produto - 0000315422|336
327791|Produto - 0000327791|3
383944|Produto - 0000383944|3132
386384|Produto - 0000386384|319
387955|Produto - 0000387955|3132
388279|Produto - 0000388279|2197
389826|Produto - 0000389826|3132
398960|Produto - 0000398960|2197
412114|Produto - 0000412114|1911
436968|Produto - 0000436968|1641
437684|Produto - 0000437684|1673
440008|Produto - 0000440008|1044
444328|Produto - 0000444328|1167
448941|Produto - 0000448941|1588
465930|Produto - 0000465930|2213
468665|Produto - 0000468665|1044
480294|Produto - 0000480294|1588
481247|Produto - 0000481247|1111
482387|Produto - 0000482387|1318
494077|Produto - 0000494077|1588
501843|Produto - 0000501843|1673
507889|Produto - 0000507889|1167
513905|Produto - 0000513905|1890
529073|Produto - 0000529073|1111
550335|Produto - 0000550335|1111
556524|Produto - 0000556524|1167
557062|Produto - 0000557062|1167
567934|Produto - 0000567934|645
570053|Produto - 0000570053|2906
595856|Produto - 0000595856|1890
621267|Produto - 0000621267|1167
623440|Produto - 0000623440|1318
630899|Produto - 0000630899|1318
631191|Produto - 0000631191|559
646771|Produto - 0000646771|1381
648943|Produto - 0000648943|1318
652287|Produto - 0000652287|1588
660925|Produto - 0000660925|3551
676177|Produto - 0000676177|1666
687820|Produto - 0000687820|1167
706972|Produto - 0000706972|1216
720942|Produto - 0000720942|1318
720967|Produto - 0000720967|1318
740545|Produto - 0000740545|757
761827|Produto - 0000761827|1325
761905|Produto - 0000761905|3152
785756|Produto - 0000785756|1735
791877|Produto - 0000791877|1588
793895|Produto - 0000793895|2911
797991|Produto - 0000797991|1090
803596|Produto - 0000803596|3551
820536|Produto - 0000820536|2906
823673|Produto - 0000823673|1167
851057|Produto - 0000851057|2197
868971|Produto - 0000868971|509
884839|Produto - 0000884839|1588
898658|Produto - 0000898658|1111
913498|Produto - 0000913498|1318
917829|Produto - 0000917829|3034
944847|Produto - 0000944847|1588
953758|Produto - 0000953758|3551
958714|Produto - 0000958714|3551
963607|Produto - 0000963607|1588
971056|Produto - 0000971056|1890
978079|Produto - 0000978079|567
980422|Produto - 0000980422|1318
984778|Produto - 0000984778|1292
1000096|Produto - 0001000096|301
1020662|Produto - 0001020662|2663
1061762|Produto - 0001061762|2213
1120422|Produto - 0001120422|1111
1142719|Produto - 0001142719|363
1153795|Produto - 0001153795|3228
1165599|Produto - 0001165599|32
1169977|Produto - 0001169977|2874
1175790|Produto - 0001175790|1053
1203574|Produto - 0001203574|3551
1225185|Produto - 0001225185|1588
1259087|Produto - 0001259087|567
1263057|Produto - 0001263057|1588
1303497|Produto - 0001303497|1090
1308411|Produto - 0001308411|1111
1308823|Produto - 0001308823|1111
1311397|Produto - 0001311397|1322
1329411|Produto - 0001329411|1588
1333049|Produto - 0001333049|1167
1351446|Produto - 0001351446|1167
1363703|Produto - 0001363703|1588
1370897|Produto - 0001370897|591
1382555|Produto - 0001382555|2906
1388511|Produto - 0001388511|2906
1398007|Produto - 0001398007|1588
1402348|Produto - 0001402348|1111
1418578|Produto - 0001418578|1588
1421568|Produto - 0001421568|2131
1422203|Produto - 0001422203|1111
1422927|Produto - 0001422927|1111
1426274|Produto - 0001426274|3259
1441268|Produto - 0001441268|1641
1447339|Produto - 0001447339|3551
1452047|Produto - 0001452047|1111
1456878|Produto - 0001456878|1318
1484541|Produto - 0001484541|1588
1485781|Produto - 0001485781|1318
1490607|Produto - 0001490607|336
1492722|Produto - 0001492722|3150
1512308|Produto - 0001512308|1044
